group,video_id,publishedAt,author,text,likeCount
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:04Z,@josephhwang9466,"I love how LE SSERAFIM went with a different path with their debut song. They didn&#39;t go with what every other group does, but they made their own concept and their own way of showing their skills. Their whole album is really diverse and beautiful and their dance?? WTF??? They&#39;re song is really really catchy and it didn&#39;t really need those big drops to impact me :)",42
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:02Z,@berempatside,WOWWW,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:55:01Z,@mariacanascorpas3219,Wow kazuha es re linda y además su voz me encanta,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:58Z,@debi.x7753,Yunjin me recuerda a la actriz indú Kareena Kapoor,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:58Z,@ji-sey,なぜ日本語字幕がない？？,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:57Z,@Kyujinni_7,"Congratulations to 4 of them including leeseo,rei,Liz and gaeul and congratulations to sakura,chaewon,yujin and wonyoung from IZ*GONE 🥰",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:57Z,@ごまみそ-t9c,私の思ったコンセプトとは違った…こんなセクシーなコンセプトに行くとは、綺麗だけどIZ*ONEの頃と比べるとすごく路線が違いすぎて困惑した,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:56Z,@yejisgf69,This is a bop,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:56Z,@aejo9779,Congratulations on your debut LE SSERAFIM,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:54Z,@ArchivesofChloe,WHEN YUNJIN SAID SHE WANTED TO CHANGE THE INDUSTRY SHE WASNT PLAYING,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:49Z,@KARINA-ln7dk,ELAS ENTREGARAM TUDO!!<br>그들은 모든 것을 제공합니다!!<br>THEY DELIVER EVERYTHING!!<br>ENTREGAN TODO!!,87
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:47Z,@pinkmoon5732,I don&#39;t know about the song but they definitely don&#39;t look like rookie. So much potential.,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:46Z,@tzila7451,80女退團啦,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:44Z,@andersonmurillo7134,Best debut of 2022,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:40Z,@thykhaagsthy,KEREN BANGETT,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:37Z,@ceylin218,garam,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:28Z,@antoniodevito1866,The perfect debut of ever,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:28Z,@niketsinha18,Anyone what&#39;s the record for 24hrs views ?,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:25Z,@cyj._.9980,SO SYNCED?!!??!!,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:25Z,@Itsvanimu,The song is so catchy! Congrats on your debut lesserafim!,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:24Z,@huguechampagnejoycer.9790,OMYGADH ANG GANDA NG KANTA MGA BEEEH,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:24Z,@Syntmaru,"Sayang banget lagunya kurang menarik, padahal ps nunggu debutnya",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:23Z,@normasoraia603,😍😍👏🏻🇧🇷,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:20Z,@as_noha1323,"no hate, but am I the only one who find this song look like XG&#39;s tippy toes in vibe and intro?🤔",4
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:12Z,@sugajhope7017,This is amazing 🤩🤩,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:10Z,@kaah_o2z,FICOOOU MUITO BOM !! PARABÉNS PELO SEU DEBUT,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:08Z,@コンコンディンスキー,ックラ最高ー✨✨😁😁👍👍,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:04Z,@솥뚜껑삼겹살-w3o,채원 꾸라 데뷔 축하하고 꽃길만 걸읍시다 화이팅,53
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:04Z,@erina9151,可愛いしかっこいいし綺麗です。曲も好き！,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:02Z,@sooyaa8815,노래 진짜 대박이다  &lt;3,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:01Z,@somadutta4606,Congratulations LE SSERAFIM on your debut!!!!💜💜💜🥳🎉,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:00Z,@아침부터왜그래,노래가…,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:54:00Z,@luxi2511,노래 자체는 중독성도 있고 나쁘지 않은데 채원이 목소리의 청량하고 맑은 음색이 돋보이지 못하는거 같아서 아쉬울 따름… 그리고 곡 자체가 클라이막스부분이 딱히 없는거 같음 후렴만 있고… 그게 조금 아쉬움,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:57Z,@yumei22,"omg im shooketh, isnt it not okay to swear for a kpop artist, its my first time seeing a swear word in the songs, glad that they dont have these kind of restriction anymore",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:50Z,@Caratlanddd,Finally I waited for their debut!! 💕,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:44Z,@emelygomez5002,🎉🎉🎉🎉 this was incredible you have a new fan,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:44Z,@haekalrnst4919,"Vibes lagu nya kek lagu India, tapi enak kok lagu nya",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:43Z,@GG-ne8qt,с дебютом! трёхкратное ура 👍🏻💗💗💗,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:43Z,@minjoobles,SO COOL,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:39Z,@mrzmms,Pre debut fans attendance 👇🏻,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:35Z,@bungaagisty5271,PERFECT,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:27Z,@ArchivesofChloe,CONGRATZ GIRLS ON DEBUTING &lt;333,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:24Z,@juliakuri135,"Great opening salvo.  Strong concept, love dancing to the practice mirror and over the shoulder look to cam.  Solid vocals (no nasal tone).  Costume design is appealing, cohesive, with individual design…can imagine wearing these pieces and rocking it.",2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:20Z,@mafiaqueen1306,Such a simple yet elegant mv and Catchy song,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:17Z,@uploadingnonsense1123,"I find Kazuha&#39;s voice really unique y&#39;all, I&#39;m simping😭",1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:14Z,@AuraLissetSantillanRuiz,"Les quedó todo muy bonito, y el que soporte",1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:12Z,@marie2566,i’m so proud of these girls!!!,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:10Z,@RiotGrrrl10,What a great debut!!!! Congratulations,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:10Z,@francinelieto8899,This is the type of song that gets better the more you listen to it.,93
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:04Z,@sergiovargas8537,Imagina nascer gigante assim o.o podem trazer o rookie do ano já.,24
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:02Z,@bellefree7023,YUNJIN&#39;S EXPRESSIONS WAAAHHHH! CONGRATS LESSERAFIM,91
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:53:00Z,@julias127,iconic.,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:59Z,@omameeee9,かずはちゃああああああああああああん！！！！<br>すきいいいいいいいいいい💓💓💓💓💓,2
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:55Z,@iamkoalala,Tanggal debutnya gampang diinget: debut 1 syawal 1443 H,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:55Z,@chl-th2868,😍😍😍😍❤️❤️❤️❤️🌟🌟🌟🌟🌟🎊🎊🎊🎊,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:51Z,@purple4019,If this is the starting then what will happen next....,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:50Z,@ashss2499,Es una lástima que no tenga subtitulos en español,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:49Z,@Lia-hm8ky,Gran canción debut *aplausos *,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:49Z,@use-sxnooo,😲,1
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:40Z,@angelaoctaviani9298,Suka bangettt sama lagunyaaa!,5
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:36Z,@DukeMalhbore,"블랙핑크 같은 음악을 기대했는데 그 정도는 아니고 좀 많이 들어 본, 멋진 사비파트가 없는 그런 곡? 더 좋은 노래를 기대하며 채원이 땜에 지킨다. 르세라핌.",0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:34Z,@friendzoneofizone9469,Untuk debut pertama kali ini udh ok banget sih gak too much 🥰🥰🥰❤️❤️❤️,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:33Z,@namwarnjk4947,Yunjun my mainnnnnnn ~ &lt;3,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:32Z,@trasuabanhkem4067,Congrats Sakura and LE SSERAFIM on your debut. Wish you all the best!!!!,0
LE SSERAFIM,4vbDFu0PUew,2022-05-02T14:52:31Z,@heooudoneyotsavath501,💪🏽👍🏽⭐👑💕🌷🌷🌷🌷🌷🌷👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼😊😊,1
